Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;,,,,,,,,
29/04/2014;10,9;1,00041063;246.427.962.312,11;1283;10,9;10,89;10,9;0,032;314,272;
28/04/2014;10,9;1,00041063;276.579.869.905,58;1307;10,9;10,89;10,9;0,029;380,32;
25/04/2014;10,9;1,00041063;295.552.421.396,61;1287;10,9;10,89;10,9;0,031;383,081;
24/04/2014;10,9;1,00041063;317.141.631.403,33;1264;10,9;10,89;10,9;0,027;428,609;
23/04/2014;10,9;1,00041063;304.388.460.291,24;1273;10,9;10,89;10,9;0,026;409,9;
22/04/2014;10,9;1,00041063;291.617.354.249,29;1348;10,9;10,89;10,9;0,026;371,861;
17/04/2014;10,9;1,00041063;351.574.314.593,82;1284;10,9;10,89;10,9;0,024;348,644;
16/04/2014;10,9;1,00041063;347.837.737.195,49;1346;10,9;10,89;10,9;0,023;374,341;
15/04/2014;10,9;1,00041063;330.970.119.597,1;1362;10,9;10,89;10,9;0,024;522,512;
14/04/2014;10,9;1,00041063;344.535.384.827,29;1330;10,9;10,89;10,9;0,032;400,813;
11/04/2014;10,9;1,00041063;373.790.587.456,81;1182;10,9;10,89;10,9;0,025;470,7;
10/04/2014;10,9;1,00041063;392.380.623.086,44;1189;10,9;10,89;10,9;0,025;436,749;
09/04/2014;10,9;1,00041063;389.050.854.491,5;1207;10,9;10,89;10,9;0,024;480,748;
08/04/2014;10,9;1,00041063;375.659.831.639,84;1254;10,9;10,89;10,9;0,075;326,519;
07/04/2014;10,9;1,00041063;375.859.544.314,24;1219;10,9;10,89;10,9;0,024;400,272;
04/04/2014;10,9;1,00041063;370.955.519.109,96;1245;10,9;10,89;10,9;0,023;459,157;
03/04/2014;10,9;1,00041063;340.537.569.516,12;1302;10,89;10,89;10,9;0,056;180,244;
02/04/2014;10,65;1,00040168;354.464.602.123,82;1331;10,65;10,64;10,65;0,029;377,455;
01/04/2014;10,65;1,00040168;344.943.513.878,84;1290;10,65;10,64;10,65;0,043;557,56;
31/03/2014;10,65;1,00040168;236.149.884.254,09;1284;10,65;10,64;10,65;0,029;243,675;
28/03/2014;10,65;1,00040168;260.204.514.042,43;1291;10,65;10,64;10,65;0,03;328,958;
27/03/2014;10,65;1,00040168;268.594.059.152,69;1234;10,65;10,64;10,65;0,026;336,89;
26/03/2014;10,65;1,00040168;257.122.201.944,44;1290;10,65;10,64;10,65;0,025;379,827;
25/03/2014;10,65;1,00040168;268.867.181.165,82;1352;10,65;10,64;10,65;0,028;328,56;
24/03/2014;10,65;1,00040168;275.418.064.748,41;1309;10,65;10,64;10,65;0,028;353,289;
21/03/2014;10,65;1,00040168;289.229.416.597,58;1289;10,65;10,64;10,65;0,026;416,482;
20/03/2014;10,65;1,00040168;344.280.254.333,11;1311;10,65;10,64;10,65;0,028;479,258;
19/03/2014;10,65;1,00040168;333.820.923.348,71;1298;10,65;10,64;10,65;0,025;425,271;
18/03/2014;10,65;1,00040168;290.909.010.931,07;1279;10,65;10,64;10,65;0,032;329,274;
17/03/2014;10,65;1,00040168;318.292.301.002,95;1322;10,65;10,64;10,65;0,028;232,955;
14/03/2014;10,65;1,00040168;321.644.216.991,22;1308;10,65;10,64;10,65;0,029;499,156;
13/03/2014;10,65;1,00040168;380.181.849.796,6;1329;10,65;10,64;10,65;0,023;382,803;
12/03/2014;10,65;1,00040168;372.730.709.694,33;1352;10,65;10,64;10,65;0,025;343,26;
11/03/2014;10,65;1,00040168;364.911.484.209,65;1492;10,64;10,64;10,65;0,081;223,143;
10/03/2014;10,65;1,00040168;382.204.892.823,93;1328;10,65;10,64;10,65;0,034;277,029;
07/03/2014;10,65;1,00040168;336.434.015.208,17;1459;10,65;10,64;10,65;0,031;361,131;
06/03/2014;10,65;1,00040168;251.839.174.836,66;1465;10,65;10,64;10,65;0,03;217,703;
05/03/2014;10,65;1,00040168;235.542.266.148,01;1462;10,65;10,64;10,65;0,031;235,469;
28/02/2014;10,65;1,00040168;220.216.407.378,42;1334;10,65;10,64;10,65;0,038;275,026;
27/02/2014;10,65;1,00040168;246.125.225.515,89;1392;10,65;10,64;10,65;0,034;810,747;
26/02/2014;10,4;1,00039270;205.869.746.786,92;1374;10,39;10,39;10,4;0,043;412,139;
25/02/2014;10,4;1,00039270;275.802.153.236,05;1263;10,4;10,39;10,4;0,026;285,649;
24/02/2014;10,4;1,00039270;297.326.629.120,51;1240;10,4;10,39;10,4;0,028;359,012;
21/02/2014;10,4;1,00039270;311.523.932.676,07;1240;10,4;10,39;10,4;0,025;313,946;
20/02/2014;10,4;1,00039270;326.947.103.320,46;1248;10,4;10,39;10,4;0,024;348,919;
19/02/2014;10,4;1,00039270;326.692.192.873,22;1269;10,4;10,39;10,4;0,026;314,601;
18/02/2014;10,4;1,00039270;298.575.856.244,1;1392;10,4;10,39;10,4;0,031;224,967;
17/02/2014;10,4;1,00039270;327.526.031.872,55;1332;10,4;10,39;10,4;0,024;294,045;
14/02/2014;10,4;1,00039270;309.639.271.110,56;1340;10,4;10,39;10,4;0,025;306,972;
13/02/2014;10,4;1,00039270;345.216.968.479,1;1316;10,4;10,39;10,4;0,023;543,64;
12/02/2014;10,4;1,00039270;339.468.587.605,45;1301;10,4;10,39;10,4;0,026;409,506;
11/02/2014;10,4;1,00039270;325.413.662.143,96;1296;10,4;10,39;10,4;0,026;378,117;
10/02/2014;10,4;1,00039270;321.622.130.690,92;1270;10,4;10,39;10,4;0,025;379,985;
07/02/2014;10,4;1,00039270;310.070.164.243,59;1264;10,4;10,39;10,4;0,027;421,279;
06/02/2014;10,4;1,00039270;291.308.690.827,74;1251;10,4;10,39;10,4;0,027;347,15;
05/02/2014;10,4;1,00039270;294.404.154.288,55;1298;10,4;10,39;10,4;0,028;367,299;
04/02/2014;10,4;1,00039270;256.103.457.395,78;1338;10,39;10,39;10,4;0,061;398,102;
03/02/2014;10,4;1,00039270;271.516.931.293,96;1257;10,4;10,39;10,4;0,028;347,534;
31/01/2014;10,4;1,00039270;319.072.783.595,06;1274;10,4;10,39;10,4;0,054;188,696;
30/01/2014;10,4;1,00039270;323.134.397.470,9;1247;10,4;10,39;10,4;0,026;343,049;
29/01/2014;10,4;1,00039270;324.624.313.667,28;1252;10,4;10,39;10,4;0,026;360,648;
28/01/2014;10,4;1,00039270;309.571.819.277,6;1297;10,4;10,39;10,4;0,033;216,302;
27/01/2014;10,4;1,00039270;297.390.044.598,71;1257;10,4;10,39;10,4;0,03;265,751;
24/01/2014;10,4;1,00039270;322.477.779.303,04;1239;10,4;10,39;10,4;0,027;310,551;
23/01/2014;10,4;1,00039270;328.648.663.533,77;1237;10,4;10,39;10,4;0,028;329,182;
22/01/2014;10,4;1,00039270;317.982.021.152,4;1220;10,4;10,39;10,4;0,027;353,615;
21/01/2014;10,4;1,00039270;317.070.761.366,39;1309;10,4;10,39;10,4;0,067;209,821;
20/01/2014;10,4;1,00039270;342.270.134.150,24;1224;10,4;10,39;10,4;0,027;497,538;
17/01/2014;10,4;1,00039270;350.412.065.194,66;1212;10,4;10,39;10,4;0,042;271,27;
16/01/2014;10,4;1,00039270;375.926.382.965,03;1244;10,4;10,39;10,4;0,05;598,31;
15/01/2014;9,9;1,00037468;479.068.447.778,81;1272;9,9;9,89;9,9;0,025;524,839;
14/01/2014;9,9;1,00037468;500.159.201.250,92;1262;9,9;9,89;9,9;0,023;450,129;
13/01/2014;9,9;1,00037468;497.679.970.730,56;1266;9,9;9,89;9,9;0,027;396,545;
10/01/2014;9,9;1,00037468;531.296.120.266,57;1290;9,9;9,89;9,9;0,026;348,031;
09/01/2014;9,9;1,00037468;497.765.365.003,46;1237;9,9;9,89;9,9;0,023;574,119;
08/01/2014;9,9;1,00037468;505.389.349.939,86;1238;9,9;9,89;9,9;0,026;1.076,43;
07/01/2014;9,9;1,00037468;463.812.313.133,23;1225;9,9;9,89;9,9;0,027;437,549;
06/01/2014;9,9;1,00037468;474.368.197.788,66;1234;9,9;9,89;9,9;0,056;174,442;
03/01/2014;9,9;1,00037468;488.418.131.926,91;1212;9,9;9,89;9,9;0,028;342,213;
02/01/2014;9,9;1,00037468;479.070.465.584,13;1201;9,9;9,89;9,9;0,051;199,844;
