Date,Open,High,Low,Close,Adj Close,Volume
2021-03-05,19.500000,20.472727,19.363636,20.472727,19.564945,12431980
2021-03-08,19.900000,20.527271,19.572727,19.681818,18.809109,11045760
2021-03-09,19.554544,20.000000,19.272726,19.709089,18.835171,7148240
2021-03-10,19.709089,20.109091,19.400000,20.009090,19.121868,7735090
2021-03-11,20.181818,20.481817,19.772726,20.409090,19.504135,8478250
2021-03-12,20.181818,20.318180,19.900000,20.118181,19.226122,5704380
2021-03-15,19.981817,20.336363,19.918180,20.318180,19.417252,4146780
2021-03-16,20.318180,20.363636,19.654545,19.954544,19.069742,6245250
2021-03-17,19.827272,20.736362,19.763636,20.663635,19.747391,7204450
2021-03-18,20.554544,21.336363,20.554544,21.045454,20.112278,6821320
2021-03-19,21.100000,21.354546,20.872726,21.181818,20.242596,11558140
2021-03-22,20.863636,21.209089,20.754545,21.090908,20.155720,3671470
2021-03-23,20.818180,21.236362,20.763636,20.881819,19.955900,3723280
2021-03-24,20.909090,21.063637,20.536364,20.554544,19.643137,6419050
2021-03-25,20.509090,21.027271,20.390909,20.972727,20.042778,6930770
2021-03-26,20.909090,21.245455,20.854546,21.145454,20.207846,5421020
2021-03-29,21.063637,21.363636,20.881819,21.299999,20.355536,5061650
2021-03-30,21.163635,21.909090,21.163635,21.799999,20.833364,6920100
2021-03-31,21.545454,21.700001,21.145454,21.372726,20.425043,5132710
2021-04-01,21.418180,21.518181,20.590908,20.636362,19.721327,3884540
2021-04-05,20.772726,20.927273,20.590908,20.872726,19.979080,4338620
2021-04-06,20.818180,20.909090,20.309090,20.454544,19.578796,4512530
2021-04-07,20.354546,20.645454,20.227272,20.318180,19.448277,3897520
2021-04-08,20.454544,20.472727,20.136362,20.290909,19.422169,5246340
2021-04-09,20.018181,20.500000,20.018181,20.145454,19.282944,5700970
2021-04-12,20.281818,20.572727,20.200001,20.572727,19.691923,4362710
2021-04-13,20.418180,20.536364,20.118181,20.463636,19.587505,6136020
2021-04-14,20.481817,20.909090,20.290909,20.654545,19.770239,7119090
2021-04-15,20.718182,20.927273,20.481817,20.727272,19.839849,4407040
2021-04-16,20.581818,21.054544,20.554544,21.018181,20.118303,4064390
2021-04-19,21.219999,21.219999,20.570000,20.760000,19.871180,6982700
2021-04-20,20.740000,20.820000,20.450001,20.450001,19.574450,5450300
2021-04-22,20.500000,20.629999,20.230000,20.280001,19.411732,4296400
2021-04-23,20.450001,20.770000,20.330000,20.670000,19.785032,4971900
2021-04-26,20.799999,21.209999,20.450001,20.670000,19.785032,8769900
2021-04-27,20.719999,20.870001,20.469999,20.500000,19.622311,5361100
2021-04-28,20.790001,21.600000,20.750000,21.480000,20.560349,8697600
2021-04-29,21.480000,21.639999,20.719999,20.750000,19.861609,8088400
2021-04-30,20.650000,21.000000,20.510000,20.670000,19.785032,7789800
2021-05-03,21.000000,21.480000,20.920000,21.270000,20.359344,6902700
2021-05-04,21.440001,21.490000,20.600000,20.600000,19.734034,6214000
2021-05-05,20.670000,20.760000,20.180000,20.740000,19.868143,5290400
2021-05-06,20.700001,20.860001,20.580000,20.799999,19.925625,3638900
2021-05-07,20.870001,21.070000,20.719999,20.990000,20.107637,4796700
2021-05-10,20.879999,21.469999,20.820000,21.469999,20.567459,5627500
2021-05-11,21.139999,21.580000,21.139999,21.430000,20.529142,4763800
2021-05-12,21.070000,21.180000,20.840000,20.969999,20.088484,6698700
2021-05-13,20.990000,21.740000,20.959999,21.610001,20.701574,10439700
2021-05-14,21.860001,21.969999,21.420000,21.750000,20.835690,3728500
2021-05-17,21.650000,21.790001,21.440001,21.780001,20.864428,3401800
2021-05-18,21.629999,22.080000,21.610001,22.010000,21.084759,5258400
2021-05-19,21.809999,22.129999,21.600000,22.129999,21.199713,5815200
2021-05-20,22.150000,22.379999,22.040001,22.379999,21.439205,6043600
2021-05-21,22.330000,22.520000,22.030001,22.440001,21.496685,10807100
2021-05-24,22.620001,22.650000,22.350000,22.520000,21.573320,3541100
2021-05-25,22.570000,22.570000,22.280001,22.299999,21.362568,8157000
2021-05-26,22.450001,22.870001,22.370001,22.830000,21.870293,5883300
2021-05-27,22.830000,22.990000,22.469999,22.900000,21.937349,22967700
2021-05-28,22.719999,23.000000,22.700001,22.860001,21.899033,4929700
2021-05-31,22.840000,23.040001,22.610001,22.860001,21.899033,4713900
2021-06-01,23.030001,23.320000,22.940001,23.270000,22.291792,6917600
2021-06-02,23.250000,23.980000,23.129999,23.950001,22.960228,10970900
2021-06-04,23.830000,24.209999,23.690001,24.080000,23.084856,6988100
2021-06-07,24.080000,24.570000,23.940001,24.410000,23.401217,7435500
2021-06-08,24.280001,24.520000,24.030001,24.309999,23.305349,5839200
2021-06-09,24.120001,24.500000,23.870001,23.969999,22.979399,8046600
2021-06-10,24.100000,24.299999,23.940001,24.150000,23.151958,5904400
2021-06-11,23.980000,24.010000,23.540001,23.840000,22.854774,5963200
2021-06-14,23.940001,24.080000,23.650000,23.850000,22.864363,2757000
2021-06-15,23.850000,23.900000,23.600000,23.809999,22.826014,3960300
2021-06-16,23.950001,24.240000,23.629999,23.860001,22.873947,12006500
2021-06-17,23.920000,24.370001,23.559999,23.730000,22.749317,6535400
2021-06-18,23.639999,23.740000,23.370001,23.389999,22.423368,6981200
2021-06-21,23.400000,23.520000,23.219999,23.379999,22.413782,5155700
2021-06-22,23.200001,23.379999,22.879999,23.100000,22.145359,7763700
2021-06-23,23.209999,23.389999,22.959999,23.059999,22.107008,49690200
2021-06-24,23.290001,23.290001,22.980000,23.059999,22.107008,15347200
2021-06-25,23.059999,23.209999,22.250000,22.469999,21.541391,8372600
2021-06-28,22.400000,22.500000,22.059999,22.299999,21.378412,7061100
2021-06-29,22.250000,22.299999,21.900000,22.110001,21.196270,6673400
2021-06-30,22.000000,22.080000,21.750000,21.860001,20.956598,7138700
2021-07-01,21.799999,21.950001,21.360001,21.639999,20.745691,9075300
2021-07-02,21.780001,21.990000,21.530001,21.980000,21.088451,5635000
2021-07-05,21.230000,21.400000,21.200001,21.230000,20.833315,4056000
2021-07-06,21.150000,21.200001,20.799999,20.900000,20.509480,6896000
2021-07-07,21.110001,21.110001,20.700001,21.059999,20.666491,7846600
2021-07-08,20.750000,20.910000,20.510000,20.760000,20.372097,8221500
2021-07-12,20.790001,21.299999,20.790001,21.200001,20.803875,6676300
2021-07-13,21.030001,21.410000,20.969999,21.270000,20.872568,5370900
2021-07-14,21.490000,21.830000,21.340000,21.540001,21.137526,13073600
2021-07-15,21.540001,21.680000,21.330000,21.440001,21.039392,7733500
2021-07-16,21.450001,21.520000,21.020000,21.070000,20.676302,4637000
2021-07-19,20.850000,20.990000,20.670000,20.780001,20.391726,6849900
2021-07-20,20.780001,21.030001,20.629999,21.000000,20.607615,6326900
2021-07-21,21.030001,21.200001,20.930000,21.100000,20.705742,5279500
2021-07-22,21.059999,21.120001,20.760000,20.889999,20.499670,3841400
2021-07-23,20.900000,20.980000,20.559999,20.690001,20.303408,3306400
2021-07-26,20.680000,20.990000,20.620001,20.840000,20.450605,3816300
2021-07-27,20.700001,20.889999,20.590000,20.889999,20.499670,5419500
2021-07-28,21.059999,21.420000,20.889999,21.290001,20.892193,6312800
2021-07-29,21.320000,21.370001,21.000000,21.180000,20.784248,4060300
2021-07-30,20.959999,21.330000,20.650000,20.650000,20.264153,5154300
2021-08-02,20.860001,21.400000,20.820000,20.820000,20.430975,6211800
2021-08-03,20.950001,21.100000,20.469999,20.940001,20.565775,5192400
2021-08-04,20.510000,20.629999,20.120001,20.200001,19.838997,8307300
2021-08-05,20.360001,20.490000,19.700001,19.860001,19.505075,8476200
2021-08-06,19.910000,20.280001,19.780001,20.280001,19.917570,7978700
2021-08-09,20.260000,20.500000,20.209999,20.260000,19.897924,6388000
2021-08-10,20.299999,20.350000,19.910000,19.910000,19.554182,6514200
2021-08-11,20.000000,20.379999,19.770000,20.040001,19.681858,6397800
2021-08-12,19.959999,20.080000,19.740000,19.840000,19.485434,6672000
2021-08-13,19.809999,20.030001,19.629999,19.969999,19.613108,5196800
2021-08-16,19.910000,20.110001,19.719999,19.770000,19.416681,7215000
2021-08-17,19.750000,19.940001,19.530001,19.760000,19.406862,8868400
2021-08-18,19.760000,19.990000,19.490000,19.490000,19.141685,9480700
2021-08-19,19.440001,19.709999,19.320000,19.620001,19.269363,6964400
2021-08-20,19.450001,19.620001,19.340000,19.540001,19.190796,4244000
2021-08-23,19.600000,19.680000,19.440001,19.570000,19.220255,4122600
2021-08-24,19.680000,20.150000,19.620001,20.150000,19.789892,4743100
2021-08-25,19.920000,20.090000,19.840000,20.090000,19.730963,3325000
2021-08-26,19.950001,20.059999,19.650000,19.690001,19.338114,5165500
2021-08-27,19.799999,20.000000,19.629999,19.940001,19.583645,3198500
2021-08-30,19.760000,19.940001,19.680000,19.770000,19.416681,3917000
2021-08-31,19.770000,20.190001,19.750000,19.940001,19.583645,9636100
2021-09-01,19.990000,20.240000,19.900000,19.959999,19.603285,4365600
2021-09-02,19.799999,19.840000,19.129999,19.190001,18.863352,8437100
2021-09-03,19.320000,19.340000,18.900000,19.190001,18.863352,10418800
2021-09-06,19.120001,19.430000,19.030001,19.379999,19.050116,3658400
2021-09-08,19.200001,19.200001,18.020000,18.150000,17.841053,13366300
2021-09-09,18.190001,18.480000,17.770000,18.290001,17.978670,10021400
2021-09-10,18.450001,18.639999,18.049999,18.100000,17.791903,5700700
2021-09-13,18.459999,18.540001,18.190001,18.400000,18.086796,3505700
2021-09-14,18.459999,18.520000,18.190001,18.270000,17.959011,4677000
2021-09-15,18.299999,18.309999,18.000000,18.129999,17.821394,3178300
2021-09-16,18.080000,18.080000,17.660000,17.790001,17.487179,5198500
2021-09-17,17.750000,17.780001,17.260000,17.280001,16.985865,11233000
2021-09-20,16.950001,17.090000,16.450001,16.690001,16.405905,9999800
2021-09-21,16.730000,17.090000,16.620001,16.910000,16.622158,5879900
2021-09-22,17.030001,17.370001,16.990000,17.290001,16.995693,7637200
2021-09-23,17.400000,17.959999,17.270000,17.879999,17.575649,5375900
2021-09-24,17.650000,17.820000,17.580000,17.639999,17.339731,3889500
2021-09-27,17.530001,18.330000,17.400000,18.010000,17.703438,6675700
2021-09-28,17.980000,18.389999,17.600000,17.600000,17.300415,9974900
2021-09-29,17.799999,18.000000,17.580000,17.870001,17.565819,6086600
2021-09-30,18.010000,18.040001,17.660000,17.860001,17.555990,6754600
2021-10-01,17.950001,18.280001,17.830000,18.240000,17.929522,4904100
2021-10-04,17.990000,18.000000,17.469999,17.559999,17.277435,8351800
2021-10-05,17.730000,18.139999,17.559999,17.969999,17.680836,6319100
2021-10-06,17.760000,18.040001,17.600000,18.040001,17.749712,7641300
2021-10-07,18.100000,18.180000,17.660000,17.660000,17.375826,8525400
2021-10-08,17.750000,18.330000,17.750000,17.930000,17.641483,7529000
2021-10-11,17.920000,17.969999,17.549999,17.590000,17.306952,5588200
2021-10-13,17.600000,17.700001,17.209999,17.680000,17.395502,9080400
2021-10-14,17.719999,17.780001,17.309999,17.510000,17.228239,10119900
2021-10-15,17.590000,18.410000,17.559999,18.280001,17.985847,14670600
2021-10-18,18.200001,18.610001,18.049999,18.480000,18.182631,6782700
2021-10-19,18.160000,18.280001,17.750000,17.870001,17.582445,6720700
2021-10-20,18.020000,18.580000,17.920000,18.530001,18.231827,8119000
2021-10-21,18.010000,18.530001,17.780001,18.000000,17.710354,13665500
2021-10-22,17.889999,17.889999,16.770000,17.410000,17.129848,16736500
2021-10-25,17.549999,17.930000,17.540001,17.690001,17.405344,5426600
2021-10-26,17.600000,17.620001,17.260000,17.280001,17.001942,4910900
2021-10-27,17.379999,17.940001,17.379999,17.570000,17.287271,4767900
2021-10-28,17.490000,17.650000,17.209999,17.400000,17.120008,4303000
2021-10-29,17.480000,17.540001,17.000000,17.000000,16.726446,5232000
2021-11-01,17.180000,17.700001,17.150000,17.549999,17.267597,6242800
2021-11-03,17.350000,17.780001,17.299999,17.490000,17.225491,10456500
2021-11-04,17.510000,17.670000,16.480000,16.540001,16.289858,12768800
2021-11-05,17.129999,17.410000,16.940001,17.209999,16.949724,9609600
2021-11-08,17.100000,17.410000,16.870001,16.870001,16.614868,5292500
2021-11-09,16.980000,17.280001,16.660000,16.740000,16.486832,8106000
2021-11-10,16.740000,17.830000,16.670000,17.530001,17.264885,13154600
2021-11-11,17.799999,17.820000,17.549999,17.700001,17.432316,6700100
2021-11-12,17.690001,18.030001,17.410000,17.760000,17.491405,8004400
2021-11-16,17.879999,18.020000,17.450001,17.719999,17.452011,5874400
2021-11-17,17.860001,17.950001,17.570000,17.780001,17.511106,10237900
2021-11-18,17.870001,17.879999,17.200001,17.559999,17.294432,8291400
2021-11-19,17.459999,17.740000,17.340000,17.590000,17.323978,8651800
2021-11-22,17.490000,17.870001,17.320000,17.360001,17.097458,5160200
2021-11-23,17.459999,17.790001,17.129999,17.790001,17.520954,7828300
2021-11-24,17.580000,18.150000,17.520000,18.110001,17.836115,7019100
2021-11-25,18.180000,18.389999,17.990000,18.180000,17.905056,5600900
2021-11-26,17.730000,17.730000,17.260000,17.540001,17.274734,5309900
2021-11-29,17.750000,17.830000,17.360001,17.440001,17.176249,4402500
2021-11-30,17.410000,17.430000,16.809999,17.020000,16.762598,16212800
2021-12-01,17.240000,17.520000,16.910000,16.930000,16.673960,9558800
2021-12-02,17.209999,17.820000,17.110001,17.760000,17.509245,11150400
2021-12-03,17.750000,18.139999,17.719999,17.809999,17.558538,10684500
2021-12-06,17.950001,18.490000,17.879999,18.020000,17.765575,12391700
2021-12-07,18.299999,18.340000,17.709999,17.780001,17.528965,5184000
2021-12-08,17.940001,17.940001,17.430000,17.730000,17.479668,6021500
2021-12-09,17.760000,17.770000,17.100000,17.200001,16.957153,4964900
2021-12-10,17.320000,17.420000,17.010000,17.200001,16.957153,6153200
2021-12-13,17.200001,17.500000,16.920000,16.920000,16.681105,6024200
2021-12-14,17.100000,17.700001,17.000000,17.150000,16.907858,10599500
2021-12-15,17.200001,17.280001,16.870001,17.139999,16.898001,6186900
2021-12-16,17.240000,17.459999,17.000000,17.320000,17.075459,8791800
2021-12-17,17.100000,17.219999,16.799999,16.840000,16.602234,11068900
2021-12-20,16.760000,16.760000,16.360001,16.520000,16.286755,6733500
2021-12-21,16.400000,16.559999,16.209999,16.230000,16.213083,4370300
2021-12-22,16.290001,16.290001,16.070000,16.270000,16.253042,5582000
2021-12-23,16.299999,16.480000,16.160000,16.250000,16.233063,9708300
2021-12-27,16.350000,16.540001,16.240000,16.420000,16.402885,6022500
2021-12-28,16.420000,16.520000,16.270000,16.410000,16.392897,5072700
2021-12-29,16.440001,16.480000,16.139999,16.290001,16.273024,5188000
2021-12-30,16.370001,16.370001,16.059999,16.190001,16.173126,5108000
